n_empty,score,top_n,inchikey,smiles,adduct,instrument_type,identifier
10186,0.9505112686170408,2,DWMBXHWBPZZCTN,CC1=CC2=C(C3=C1OC(C=C3)(C)CCC=C(C)C)NC4=C2C=CC(=C4)O,[M+H]+,QTOF,MassSpecGymID0398856
10186,0.9096970387002622,4,JYYRTWNCBVRKMN,C1CCC2=C(C1)N=C3CCCCC3=N2,[M+H]+,QTOF,MassSpecGymID0398875
10186,1.0,1,HPAUUBGCMSMJQK,CN1C=CC2=C3C1=C(C(=O)C(=O)N3C4=CC=CC=C24)OC,[M+H]+,QTOF,MassSpecGymID0398880
10186,0.7836287112781497,21,RGNXWPVNPFAADO,C1=CC(=C(C=C1/C=C\2/C(=O)C3=C(O2)C=C(C=C3)O)O)O,[M+H]+,QTOF,MassSpecGymID0398906
10186,1.0,1,CMJFOBNRYRSQGE,CC(C1=C2C(=CC=C1)N=C3C(=N2)C=CC=C3C(=O)OC)O,[M+H]+,QTOF,MassSpecGymID0398912
10186,1.0,1,AVODUFXCUYKMAY,CC(=C)C(COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2)OC(C)(C)C(COC4=C5C(=CC6=C4OC=C6)C=CC(=O)O5)O,[M+H]+,QTOF,MassSpecGymID0398927
10186,0.9415909795120644,9,WRXVPTMENPZUIZ,C[C@H]1[C@@H]([C@H](C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC=C(C=C5)O)OC6C(C(C(C(O6)C)O)O)O)O)O)O)O)O,[M+H]+,QTOF,MassSpecGymID0398939
10186,0.8538728745940444,5,FQCPXIJRWHRHIP,CC(=C)C1=CC2=C(O1)C=CC3=C2OC(=O)C=C3,[M+H]+,QTOF,MassSpecGymID0398955
10186,0.8180943826161264,26,CAYMSCGTKZIVTN,COC1=C(C=C2C(C3COC(=O)C3CC2=C1)C4=CC(=C(C=C4)O)OC)O,[M+H]+,QTOF,MassSpecGymID0398960
10186,0.7908242767299128,7,HJMDOAWWVCOEDW,CC(=CCOC1=C2C=COC2=C(C3=C1C=CC(=O)O3)OCC=C(C)C)C,[M+H]+,QTOF,MassSpecGymID0398966
10186,0.7743751207415812,26,FWCWUPRCWDSQEN,COC1=C(C=C2C(=C1)C(=O)C3=CC=CC=C3O2)OC,[M+H]+,QTOF,MassSpecGymID0398971
10186,0.634445979292433,6,QSFJVCDVSIBMCG,C1C=CC(=O)O[C@H]1/C=C/C[C@H](C[C@@H](CCC2=CC=CC=C2)O)O,[M+H]+,QTOF,MassSpecGymID0398977
10186,0.8751101844689507,15,KFMNCNJSZCXIMA,C[C@@H]1[C@@H](OC2=CC(=O)[C@@H](C[C@]12CC=C)OC)C3=CC(=C(C=C3)OC)OC,[M+H]+,QTOF,MassSpecGymID0398979
10186,1.0,1,FSCPLBXCTGZFSA,C1=CC=C(C(=C1)CC(=O)C2=C(OC3=CC=CC=C32)N)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O,[M+H]+,QTOF,MassSpecGymID0398980
10186,0.90966895446401,4,OLSFYFUZJCERJF,CC(=O)OC1=C(C=C2C(=C1)OC=C(C2=O)C3=CC=C(C=C3)OC)OC,[M+H]+,QTOF,MassSpecGymID0398985
10186,0.894359183277621,11,MWNIFFJAKKQUJF,CC(=CCC/C(=C/COC1=C(C=C(C=C1OC)/C=C/CO)OC)/C)C,[M+H]+,QTOF,MassSpecGymID0398991
10186,1.0,1,OBZJZDHRXBKKTJ,C1=C(C2=C(N=CN=C2N1C3C(C(C(O3)CO)O)O)N)C(=O)N,[M+H]+,QTOF,MassSpecGymID0398993
10186,0.966575001544824,8,NNBURDJZOIAAHY,CC(=CCC1=C2C(=CC(=C1OC)OC)C=CC(=O)O2)C,[M+H]+,QTOF,MassSpecGymID0398997
10186,0.8361468274493228,10,KXFAUPPCQVBDBN,C1=CC(=O)C2=C3C=CNC4=C3N(C2=C1)C(=O)C=C4,[M+H]+,QTOF,MassSpecGymID0398998
10186,1.0,1,BKRMCDAOAQWNTG,CC1=C2C=CN=CC2=C(C3=C1NC4=C3C=C(C=C4)OC)C,[M+H]+,QTOF,MassSpecGymID0399001
10186,1.0,1,OIBYSERMZSUBGK,CC(=O)OC(COC1=C(C2=C(C=C1)C(=C3C=COC3=N2)OC)OC)C(C)(C)O,[M+H]+,QTOF,MassSpecGymID0399006
10186,0.9995187048258316,2,PLFGRBPWZRSCHW,COC1=C(C=C(C=C1)CN2CCC3=CC(=C(C=C3C2)OC)OC)O,[M+H]+,QTOF,MassSpecGymID0399007
10186,0.7296894036007273,10,VBEQZFNVRMPLSM,C/C=C/1\CN2[C@H]3CC1C4[C@@H]2C[C@@]5([C@H]3N(C6=CC=CC=C65)C)[C@@H]4O,[M+H]+,QTOF,MassSpecGymID0399024
10186,0.5204796197485713,61,HCNLDGTUMBOHKT,CC(=CCC1=C(C(=C2C(=C1O)C(=O)CC(O2)C3=CC=C(C=C3)O)CC=C(C)C)O)C,[M+H]+,QTOF,MassSpecGymID0399025
10186,0.2380340073201018,70,IUHQIKDZBFIBHL,C[C@@H]1[C@H](C2(C(C1(C=C(C(=O)O2)OC)CC=C)O)OC)C3=CC4=C(C=C3)OCO4,[M+H]+,QTOF,MassSpecGymID0399028
10186,0.8962405426677,11,ZITBJWXLODLDRH,COC1=C(C=CC(=C1)CC2COC(=O)C2(CC3=CC(=C(C=C3)O)OC)O)O,[M+H]+,QTOF,MassSpecGymID0399031
10186,0.9206057779997376,7,SVTCZHIDEDUTBH,CC(=CCC1=C(C(=C(C=C1O)OC)C(=O)CCC2=CC=C(C=C2)O)O)C,[M+H]+,QTOF,MassSpecGymID0399045
10186,1.0,1,MFEZJNMQTQMDRQ,CC1=C2C(=CC(=N1)C(=O)O)C3=CC=CC=C3N2,[M+H]+,QTOF,MassSpecGymID0399047
10186,1.0,1,FRNCTTUBAHKEBZ,COC(=O)C1=NC=CC2=C1NC3=CC=CC=C23,[M+H]+,QTOF,MassSpecGymID0399056
10186,1.0,1,BEHTXUBGUDGCNQ,CCCCCC(=O)N[C@@H](C1=CC=CC=C1)[C@H](C(=O)O[C@H]2C[C@]3([C@H](C4[C@@]([C@H](C[C@@H]5[C@]4(CO5)OC(=O)C)O)(C(=O)[C@@H](C(=C2C)C3(C)C)OC(=O)C)C)OC(=O)C6=CC=CC=C6)O)O,[M+H]+,QTOF,MassSpecGymID0399058
10186,0.9565693292266068,5,NHFGEHLUROYMEB,C1=CC(=C(C=C1C2=CC3=CC(=CC(=C3C(=O)O2)O)O)O)O,[M+H]+,QTOF,MassSpecGymID0399071
10186,0.6272675644744411,7,NFYYATWFXNPTRM,CN1CC2([C@@H]3C[C@@H]4[C@]5([C@H]2[C@H]1C3CO4)C6=CC=CC=C6NC5=O)C=C,[M+H]+,QTOF,MassSpecGymID0399073
10186,0.705749059962121,3,FFVRRQMGGGTQRH,CC[C@@H]1CN([C@H]2CC3=C(C(=O)C[C@@H]1[C@@H]2C(=O)OC)NC4=CC=CC=C34)C,[M+H]+,QTOF,MassSpecGymID0399084
10186,1.0,1,CWOYLIJQLSNRRN,CC1=NCCC2=C1NC3=CC=CC=C23,[M+H]+,QTOF,MassSpecGymID0399099
10186,0.9179906416965754,4,QSGZRSBPMIEJQQ,CCOC1=C2C=COC2=NC3=C1C=CC(=C3OC)OC,[M+H]+,QTOF,MassSpecGymID0399102
10186,0.9842043461521266,2,FJAQNRBDVKIIKK,CC1=CC=C(N1)C(=O)OC2C(C(OC(C2OC)(C)C)OC3=C(C4=C(C=C3)C(=C(C(=O)O4)NC(=O)C5=CC(=C(C=C5)O)CC=C(C)C)O)Cl)O,[M+H]+,QTOF,MassSpecGymID0399118
10186,0.7004897328183559,28,JHEBMTRMMJXPTM,CC(=CCC1=CC(=CC(=C1OC)CC=C(C)C)C2CC(=O)C3=C(C=C(C=C3O2)O)O)C,[M+H]+,QTOF,MassSpecGymID0399123
10186,0.8264093190175975,6,ABSANOBAGBYLHY,CC1(C=CC2=C(O1)C(=C3C(=C2OC)C=CC(O3)(C)C)CCC(=O)O)C,[M+H]+,QTOF,MassSpecGymID0399133
10186,0.997429020031246,4,SVPDNNKLQWHTPC,CC(C)C(=O)COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2,[M+H]+,QTOF,MassSpecGymID0399138
10186,0.7627740810418417,13,INBPQAJYHSJVRY,CC1=C(C2=C(C=C1O)OC(CC2=O)C3=CC=CC=C3)O,[M+H]+,QTOF,MassSpecGymID0399139
10186,0.999060136860462,2,NCHZAFAGBAEJJJ,CC(=C)C(CC/C(=C/CC1=C(C=CC(=C1O)C(=O)/C=C/C2=CC=C(C=C2)O)O)/C)O,[M+H]+,QTOF,MassSpecGymID0399144
10186,0.6990504464262404,11,SLFZBNOERHGNMI,CC1=C(C2=C(C=C1O)OC(CC2=O)C3=CC=C(C=C3)O)O,[M+H]+,QTOF,MassSpecGymID0399148
10186,1.0,1,MGPZBLVKGVLQIV,CC1=NC=CC2=C1NC3=C2C=C(C=C3)Br,[M+H]+,QTOF,MassSpecGymID0399152
10186,0.7140675997293027,73,GAIYJSQKRRARSH,C[C@@H]1[C@H](OC2=C(C(=O)C(=C[C@@]12CC=C)OC)OC)C3=CC4=C(C=C3)OCO4,[M+H]+,QTOF,MassSpecGymID0399154
10186,0.7100428946724805,17,JDVPHCLYMGBZLE,COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C(=C(C(=C3O2)OC)OC)OC)O)OC)OC,[M+H]+,QTOF,MassSpecGymID0399157
10186,0.8505684989194249,63,XEHLDSAKZSXOFK,COC1=CC(=CC(=C1O)OC)C2=CC(=O)C3=C(C(=C(C=C3O2)OC)OC)O,[M+H]+,QTOF,MassSpecGymID0399160
10186,0.9168906073025648,3,IWEYXWIPVZEVPT,C/C=C\1/CN2C3CC1C(C2CC4=C3N(C5=CC=CC=C45)C)(CO)C(=O)OC,[M+H]+,QTOF,MassSpecGymID0399164
10186,0.8836336623280227,37,VZPASGPLDDVYCL,COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C(=C(C=C3O2)OC)O)OC)OC)O,[M+H]+,QTOF,MassSpecGymID0399170
10186,0.8661455688620693,29,CSDGLNFYKPCMSZ,COC1=C(C=CC(=C1)C2=CC(=O)C3=C(C(=C(C(=C3O2)O)OC)OC)O)O,[M+H]+,QTOF,MassSpecGymID0399178
10186,0.980621638592452,2,SPZXXUUDYMHBSG,C1=CC(=CC=C1C2=CC(=O)C3=C(C(=C(C(=C3O2)O)O)O)O)O,[M+H]+,QTOF,MassSpecGymID0399185
10186,0.9441338180950852,8,LWZACZCRAUQSLH,CC1(C=CC2=C(O1)C(=CC(=C2)C3=COC4=CC(=CC(=C4C3=O)O)O)O)C,[M+H]+,QTOF,MassSpecGymID0399186
10186,1.0,1,CYNVLFGDEQQUPE,CC(C)C(C1=NC2=CC=CC=C2C(=O)N1C3CC4(C5N(C6=CC=CC=C64)C(=O)C(N5O)(C)C)OC3=O)OC(=O)C,[M+H]+,QTOF,MassSpecGymID0399187
10186,0.7982346095871645,81,TYZXGIOTNSBKDB,COC1=C(C(=C2C(=C1O)C(=O)C(=C(O2)C3=CC=CC=C3)O)OC)OC,[M+H]+,QTOF,MassSpecGymID0399196
10186,0.8437640098321523,58,PPIOPQQHBZSDQX,COC1=C(C(=C2C(=C1O)C(=O)C=C(O2)C3=C(C=CC=C3O)O)OC)OC,[M+H]+,QTOF,MassSpecGymID0399212
10186,0.988806436285364,4,CMJGAYUQSLJSCR,C1[C@@H](/C(=C\C2=CC3=C(C=C2)OCO3)/C(=O)O1)CC4=CC5=C(C=C4)OCO5,[M+H]+,QTOF,MassSpecGymID0399231
10186,0.9452106311852636,2,HJVIUZHNRJYUTG,COC1=CN=C(C2=C1C3=CC=CC=C3N2)C=C,[M+H]+,QTOF,MassSpecGymID0399234
10186,1.0,1,BAKYVUHOODEWGV,COC(=O)C1=COC(C(C1CC2CC(=O)CC(O2)CC(=O)CCC3=CC=C(C=C3)O)C=C)OC4C(C(C(C(O4)CO)O)O)O,[M+H]+,QTOF,MassSpecGymID0399254
10186,0.9990253713940084,2,ZKOTUWJMGBWBEO,C[C@H]1C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C(=C/C(=C/[C@H]([C@H]1O)C)/C)/OC)[C@@H](C)[C@H]([C@H](C)C(=O)/C=C/[C@H](C)[C@@H](C(C)C)O)O)OC)/C,[M+Na]+,QTOF,MassSpecGymID0399256
10186,0.3099949296736279,7,ZTDFZLVUIVPZDU,C/C/1=C\CC/C(=C/[C@@H]2[C@@H]([C@H](C1)OC(=O)C(=C)C(CO)O)C(=C)C(=O)O2)/CO,[M+H]+,QTOF,MassSpecGymID0399257
10186,0.9972552028004864,2,KBJKWXDTUOJWAI,CC1C2C(NC(=O)C23C(/C=C(/CCC(C(=O)C(CC3=O)O)O)\C)C=C1C)CC(C)C,[M+H]+,QTOF,MassSpecGymID0399260
10186,0.9849859154037814,3,SIOXYUXOHTZOOM,C/C/1=C\[C@@H]2[C@@H](CC/C(=C/CC1)/C(=O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)C(=C)C(=O)O2,[M+Na]+,QTOF,MassSpecGymID0399264
10186,0.9080857261864662,3,GBKBPIXSSQJOPJ,C/C=C(\CO)/C(=O)OC/C(=C\C)/C(=O)O[C@@H]1C/C(=C/C[C@@H](/C(=C\[C@H]2[C@@H]1C(=C)C(=O)O2)/C)OC(=O)C)/C,[M+H]+,QTOF,MassSpecGymID0399266
10186,1.0,1,GBKBPIXSSQJOPJ,C/C=C(\CO)/C(=O)OC/C(=C\C)/C(=O)O[C@@H]1C/C(=C/C[C@@H](/C(=C\[C@H]2[C@@H]1C(=C)C(=O)O2)/C)OC(=O)C)/C,[M+Na]+,QTOF,MassSpecGymID0399267
10186,0.7634496939962971,5,JUTSMXHGEKYOLZ,CC1CC2(C(C1OC(=O)C3=CC=CC=C3)/C=C(\C(C(C(C(/C=C/C(C2OC(=O)C)C)(C)C)OC(=O)C)OC(=O)C)O)/C)OC(=O)C,[M+Na]+,QTOF,MassSpecGymID0399268
10186,0.7021159408372712,103,CAHQQYHQUHYOGU,C/C/1=C\CCC2=CC(C(/C=C\C1=O)(C)C)OC2=O,[M+H]+,QTOF,MassSpecGymID0399269
10186,0.9999439354291534,2,XDHNQDDQEHDUTM,C[C@H]1C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C(=C/C(=C/[C@H]([C@H]1O)C)/C)/OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)C(C)C)C)O)O)O)OC)/C,[M+Na]+,QTOF,MassSpecGymID0399271
10186,0.8458182715242919,11,GCIKKGSNXSCKCP,CC1C2C(NC(=O)C23C(/C=C(/CCC(C(/C=C/C3=O)O)O)\C)C=C1C)CC(C)C,[M+Na]+,QTOF,MassSpecGymID0399274
10186,0.9416029317373168,5,HXVGXVHKKDWYHZ,CC1C2C(NC(=O)C23C(/C=C(/CCCC(/C=C/C(=O)O3)O)\C)C=C1C)CC(C)C,[M+H]+,QTOF,MassSpecGymID0399275
10186,0.2897675639675796,7,LOFBWESEBFUNJU,CCC(C)C(=O)OC1C2C(/C=C(/CC/C=C(/C1OC)\C=O)\CO)OC(=O)C2=C,[M+H]+,QTOF,MassSpecGymID0399277
10186,0.963227261311698,2,GXCGYHWSYNQVHU,CC1=C[C@@H]2[C@@]3(CC1)COC(=O)/C=C(/CCOC(=O)/C=C/C=C\C(=O)O[C@H]4[C@]3([C@]5(CO5)[C@@H](C4)O2)C)\C,[M+H]+,QTOF,MassSpecGymID0399278
10186,1.0,1,GXCGYHWSYNQVHU,CC1=C[C@@H]2[C@@]3(CC1)COC(=O)/C=C(/CCOC(=O)/C=C/C=C\C(=O)O[C@H]4[C@]3([C@]5(CO5)[C@@H](C4)O2)C)\C,[M+Na]+,QTOF,MassSpecGymID0399279
10186,0.9997608972227536,2,BXGLWTGIQGFBBV,CC1CCC(C2C1C3(C(/C(=C/CC/C(=C/C4(C=C(C(CC45C(=O)C(=C3O)C(=O)O5)C)C(=O)O)C)/C)/C)C(=C2)C)C)OC6C(C(C(C(O6)C)OC(=O)C7=C(C=C(C=C7C)OC)OC)O)O,[M+H]+,QTOF,MassSpecGymID0399280
10186,1.0,1,BXGLWTGIQGFBBV,CC1CCC(C2C1C3(C(/C(=C/CC/C(=C/C4(C=C(C(CC45C(=O)C(=C3O)C(=O)O5)C)C(=O)O)C)/C)/C)C(=C2)C)C)OC6C(C(C(C(O6)C)OC(=O)C7=C(C=C(C=C7C)OC)OC)O)O,[M+Na]+,QTOF,MassSpecGymID0399281
10186,0.6298664404354025,9,NTACYUQODXBPIK,C/C/1=C\C2C(C(CC3(C(=O)C=C1O3)C)OC(=O)/C(=C/COC(=O)C)/C)C(=C)C(=O)O2,[M+H]+,QTOF,MassSpecGymID0399282
10186,0.8008868951087434,84,CAHQQYHQUHYOGU,C/C/1=C/CCC2=CC(C(/C=C\C1=O)(C)C)OC2=O,[M+H]+,QTOF,MassSpecGymID0399283
10186,0.958388915580254,6,LAJXCUNOQSHRJO,C[C@H]1C/C=C/[C@H]2[C@H]3[C@](O3)([C@H]([C@@H]4[C@]2(C(=O)N[C@H]4CC5=CC=CC=C5)OC(=O)O/C=C/[C@@](C1=O)(C)O)C)C,[M+Na]+,QTOF,MassSpecGymID0399288
10186,0.3779345827150953,342,KTEXNACQROZXEV,C/C/1=C\CC[C@@]2([C@@H](O2)[C@@H]3[C@@H](CC1)C(=C)C(=O)O3)C,[M+H]+,QTOF,MassSpecGymID0399289
10186,0.6280330006651335,23,UPNVKIZABMRHNR,C/C/1=C\C2C(C(C/C(=C/CC1)/C)OC(=O)C)C(=C)C(=O)O2,[M+H]+,QTOF,MassSpecGymID0399291
10186,0.9435011208132106,4,VPZCNCFYAPSUAL,C=C1[C@@H]2[C@H](C[C@]34[C@H](O3)CC/C(=C/[C@H]2OC1=O)/CO[C@H]4O)OC(=O)C(=C)CO,[M+Na]+,QTOF,MassSpecGymID0399292
10186,0.967778141613024,3,QPRQJOHKNJIMGN,CC[C@H]\1CC[C@@H]2[C@@H]([C@@H]([C@H]([C@@]3(O2)C(=O)C[C@H]([C@H](O3)C[C@H](C)O)C)C)OC(=O)/C=C/[C@H]([C@@H]([C@H](C(=O)[C@H](C([C@H](C(=O)[C@@](C([C@H](C/C=C/C=C1)C)O)(C)O)C)O)C)C)O)C)C,[M+Na]+,QTOF,MassSpecGymID0399293
10186,0.945167437641204,10,OWPORVMZZJAHEF,C[C@@H]1[C@@H]2CC/C(=C/C[C@@H](/C(=C/[C@H]2OC1=O)/C)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)/C,[M+Na]+,QTOF,MassSpecGymID0399294
10186,0.9999032832305482,3,XTLROSDJDZHIIK,CCN1C[C@@]2(CC[C@@H]([C@@]34[C@@H]2[C@@H]([C@@]5(C31)[C@]6(C[C@@H]([C@H]7C[C@@H]4[C@@H]6[C@H]7OC)OC)OCO5)O)OC)COC,[M+H]+,QTOF,MassSpecGymID0399310
10186,1.0,1,BDVFVCGFMNCYPV,CC1CNCCN1S(=O)(=O)C2=CC=CC3=C2C=CN=C3,[M+H]+,QTOF,MassSpecGymID0399340
10186,0.7910615395046137,2,NGZXDRGWBULKFA,CN1CCC2=CC(=C3C=C2[C@H]1CC4=CC=C(C=C4)OC5=C6[C@@H](CC7=CC(=C(C=C7)O)O3)N(CCC6=CC(=C5O)OC)C)OC,[M+H]+,QTOF,MassSpecGymID0399350
10186,0.6905024040975223,4,HKGWQUVGHPDEBZ,C[C@@]12CCN([C@@H]1N(C3=C2C=C(C=C3)O)C)C,[M+H]+,QTOF,MassSpecGymID0399369
10186,0.856991207617689,51,KNWVMRVOBAFFMH,COC1=C(C2=C(C[C@H]3C4=CC(=C(C=C4CCN3C2)OC)O)C=C1)O,[M+H]+,QTOF,MassSpecGymID0399376
10186,0.9468430547618242,2,ZSTKHSQDNIGFLM,CN(C)CCC1=CNC2=C1C=C(C=C2)OC,[M+H]+,QTOF,MassSpecGymID0399382
10186,1.0,1,HNJJXZKZRAWDPF,CN(C)CCN(CC1=CC=CS1)C2=CC=CC=N2,[M+H]+,QTOF,MassSpecGymID0399399
10186,1.0,1,MYEJFUXQJGHEQK,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2CC[C@@]3(C4CC[C@@]5([C@H](CC[C@@]5(C4CCC3=C2)O)C6=COC(=O)C=C6)C)C)O)O)O,[M+H]+,QTOF,MassSpecGymID0399410
10186,1.0,1,MBMQEIFVQACCCH,C[C@H]1CCCC(=O)CCCC=CC2=C(C(=CC(=C2)O)O)C(=O)O1,[M+H]+,QTOF,MassSpecGymID0399416
10186,1.0,1,LUZRJRNZXALNLM,C[C@@]1(C(=O)N2[C@H](C(=O)N3CCC[C@H]3[C@@]2(O1)O)CC4=CC=CC=C4)NC(=O)[C@@H]5CC6[C@@H](CC7=CNC8=CC=CC6=C78)N(C5)C,[M+H]+,QTOF,MassSpecGymID0399424
10186,1.0,1,OIRDTQYFTABQOQ,C1=NC(=C2C(=N1)N(C=N2)C3[C@H]([C@@H]([C@H](O3)CO)O)O)N,[M+H]+,QTOF,MassSpecGymID0399429
10186,0.992794240867481,3,NNJPGOLRFBJNIW,CN[C@H]1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC,[M+H]+,QTOF,MassSpecGymID0399472
10186,0.9708060787773524,2,RWTNPBWLLIMQHL,CC(C)(C1=CC=C(C=C1)[C@@H](CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O)C(=O)O,[M+H]+,QTOF,MassSpecGymID0399474
10186,0.9281847158796314,4,LOUPRKONTZGTKE,COC1=CC2=C(C=CN=C2C=C1)[C@@H]([C@H]3CC4CCN3C[C@H]4C=C)O,[M+H]+,QTOF,MassSpecGymID0399552
10186,0.9930796233342286,2,MFMQRDLLSRLUJY,COC1=CC=C(C=C1)/C=C/C2=CC(=CC(=C2)OC3C(C(C(C(O3)CO)O)O)O)O,[M+H]+,QTOF,MassSpecGymID0399564
10186,1.0,1,QUQPHWDTPGMPEX,CC1[C@@H]([C@@H](C([C@@H](O1)OCC2[C@H]([C@H](C([C@@H](O2)OC3=CC(=C4C(=O)C[C@H](OC4=C3)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O,[M+H]+,QTOF,MassSpecGymID0399572
10186,1.0,1,YYVYAPXYZVYDHN,C1=CC=C2C(=C1)C3=CC=CC=C3C(=O)C2=O,[M+H]+,QTOF,MassSpecGymID0399585
10186,1.0,1,ASUSBMNYRHGZIG,CNCCC1=CNC2=C1C=C(C=C2)O,[M+H]+,QTOF,MassSpecGymID0399608
10186,0.588987909395268,6,OWFJMIVZYSDULZ,CC1(C2C(C3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O)O,[M+H]+,QTOF,MassSpecGymID0399631
10186,0.81020856322419,6,XGVJWXAYKUHDOO,C1CN2CC3=CC4=C(C=C3[C@H]5C2C1=C[C@@H]([C@H]5O)O)OCO4,[M+H]+,QTOF,MassSpecGymID0399634
10186,1.0,1,FGANMDNHTVJAHL,CC(C)([C@@H](COC1=C(C2=C(C=C1)C(=C3C=COC3=N2)OC)OC)O)O,[M+H]+,QTOF,MassSpecGymID0399645
10186,1.0,1,OWFJMIVZYSDULZ,C[C@@]1(C2[C@@H](C3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O)O,[M+H]+,QTOF,MassSpecGymID0399647
10186,0.7749482971526078,3,VKPVZFOUXUQJMW,CC(=O)N[C@H]1CCC2=CC(=C(C(=C2C3=C1[C@H]4[C@@H]3C=C(C4=O)OC)OC)OC)OC,[M+H]+,QTOF,MassSpecGymID0399652
10186,0.8587603695314517,13,NFDFQCUYFHCNBW,C/C=C(/C(=C/C)/C1=CC=C(C=C1)O)\C2=CC=C(C=C2)O,[M+H]+,QTOF,MassSpecGymID0399719
10186,1.0,1,RFCVXVPWSPOMFJ,CC(C)C[C@@H](C(=O)O)NC(=O)[C@H](CC1=CC=CC=C1)N,[M+H]+,QTOF,MassSpecGymID0399724
10186,1.0,1,RFCVXVPWSPOMFJ,CC(C)C[C@@H](C(=O)O)NC(=O)[C@H](CC1=CC=CC=C1)N,[M+H]+,QTOF,MassSpecGymID0399725
10186,1.0,1,RFCVXVPWSPOMFJ,CC(C)CC(C(=O)O)NC(=O)C(CC1=CC=CC=C1)N,[M+H]+,QTOF,MassSpecGymID0399726
10186,1.0,1,JYYFMIOPGOFNPK,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,[M+H]+,QTOF,MassSpecGymID0399818
10186,1.0,1,JYYFMIOPGOFNPK,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,[M+H]+,QTOF,MassSpecGymID0399819
10186,1.0,1,JYYFMIOPGOFNPK,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,[M+H]+,QTOF,MassSpecGymID0399820
10186,1.0,1,VXUOFDJKYGDUJI,CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O,[M+Na]+,QTOF,MassSpecGymID0399821
10186,1.0,1,VXUOFDJKYGDUJI,CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O,[M+H]+,QTOF,MassSpecGymID0399822
10186,1.0,1,VXUOFDJKYGDUJI,CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O,[M+H]+,QTOF,MassSpecGymID0399824
10186,1.0,1,VXUOFDJKYGDUJI,CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O,[M+H]+,QTOF,MassSpecGymID0399825
10186,1.0,1,VXUOFDJKYGDUJI,CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O,[M+H]+,QTOF,MassSpecGymID0399826
10186,1.0,1,VXUOFDJKYGDUJI,CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O,[M+H]+,QTOF,MassSpecGymID0399827
10186,1.0,1,VXUOFDJKYGDUJI,CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O,[M+Na]+,QTOF,MassSpecGymID0399828
10186,1.0,1,VXUOFDJKYGDUJI,CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O,[M+H]+,QTOF,MassSpecGymID0399829
10186,1.0,1,VXUOFDJKYGDUJI,CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O,[M+H]+,QTOF,MassSpecGymID0399830
10186,1.0,1,VXUOFDJKYGDUJI,CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O,[M+H]+,QTOF,MassSpecGymID0399831
10186,1.0,1,VXUOFDJKYGDUJI,CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O,[M+H]+,QTOF,MassSpecGymID0399832
10186,1.0,1,KILNVBDSWZSGLL,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC,[M+Na]+,QTOF,MassSpecGymID0399903
